0,1,796,1.0102,2
1,1,780,1.4069,2
2,1,792,0.5068,2
3,1,781,0.0328,2
4,1,780,1.1556,2
5,1,796,0.8456,2
6,1,781,0.6274,2
7,1,792,0.091,2
8,1,792,0.1709,2
9,1,785,2.2668,2
10,1,796,1.5439,2
11,1,794,0.4339,2
12,1,783,2.369,2
13,1,792,2.6536,2
14,1,796,1.0199,2
15,1,796,0.5291,2
16,1,783,0.444,2
17,1,780,0.7302,2
18,1,796,0.4304,2
19,1,783,1.8621,2
20,1,795,0.8448,2
21,1,796,1.8892,2
22,1,780,0.6044,2
23,1,796,0.144,2
24,1,781,1.0799,2
25,1,783,1.4184,2
26,1,783,0.4582,2
27,1,781,0.1043,2
28,1,792,0.0091,2
29,1,796,2.0644,2
30,1,792,0.2207,2
31,1,796,2.2505,2
32,1,783,1.3629,2
33,1,781,0.1468,2
34,1,793,1.2823,2
35,1,799,1.018,2
36,1,780,0.504,2
37,1,785,5.3079,2
38,1,796,1.3289,2
39,1,781,0.209,2
40,1,783,0.7972,2
41,1,783,1.772,2
42,1,785,2.1192,2
43,1,780,3.7902,2
44,1,780,0.396,2
45,1,795,0.1416,2
46,1,795,0.5795,2
47,1,798,0.9657,2
48,1,783,0.8929,2
49,1,795,0.0489,2
50,1,789,0.1072,2
51,1,788,0.1355,2
52,1,796,1.0407,2
53,1,791,1.6945,2
54,1,791,0.6125,2
55,1,796,0.0956,2
56,1,795,1.8695,2
57,1,783,1.708,2
58,1,795,0.2065,2
59,1,795,0.0996,2
60,1,795,0.1797,2
61,1,792,0.2239,2
62,1,792,0.397,2
63,1,784,0.4065,2
64,1,795,0.1503,2
65,1,785,3.2563,2
66,1,780,0.4049,2
67,1,792,1.4227,2
68,1,796,4.3388,2
69,1,781,0.1427,2
70,1,798,0.3075,2
71,1,788,0.3105,2
72,1,780,0.6224,2
73,1,795,0.7997,2
74,1,780,1.475,2
75,1,780,0.6548,2
76,1,781,0.8771,2
77,1,780,0.4663,2
78,1,796,0.1408,2
79,1,796,0.8661,2
80,1,781,0.9182,2
81,1,792,0.0977,2
82,1,783,0.7598,2
83,1,780,0.5718,2
84,1,781,0.2336,2
85,1,785,3.2727,2
86,1,790,0.1628,2
87,1,796,1.2673,2
88,1,796,0.4082,2
89,1,783,0.7672,2
90,1,793,0.2609,2
91,1,786,0.5036,2
92,1,792,0.6855,2
93,1,792,0.2877,2
94,1,796,0.0558,2
95,1,788,0.9955,2
96,1,789,0.8096,2
97,1,791,0.3042,2
98,1,781,0.1342,2
99,1,798,0.0794,2
100,1,792,0.3263,2
101,1,785,3.4462,2
102,1,795,0.1491,2
103,1,796,0.3746,2
104,1,787,0.7599,2
105,1,784,0.802,2
106,1,795,0.3433,2
107,1,799,0.2892,2
108,1,793,0.3468,2
109,1,796,1.1015,2
110,1,792,6.3571,2
111,1,795,0.4231,2
112,1,788,0.2507,2
113,1,781,0.2025,2
114,1,784,1.2155,2
115,1,796,1.176,2
116,1,791,0.2385,2
117,1,781,0.3217,2
118,1,795,0.4912,2
119,1,790,0.5544,2
120,1,795,0.4278,2
121,1,796,1.5551,2
122,1,780,0.7637,2
123,1,783,0.4125,2
124,1,791,0.2309,2
125,1,781,0.3543,2
126,1,792,2.7662,2
127,1,796,1.4364,2
128,1,797,0.2817,2
129,1,785,5.0435,2
130,1,796,0.416,2
131,1,796,0.4788,2
132,1,791,0.5783,2
133,1,795,2.5304,2
134,1,790,0.2737,2
135,1,795,0.487,2
136,1,780,2.1943,2
137,1,791,0.2383,2
138,1,784,2.1339,2
139,1,792,1.5335,2
140,1,781,0.1306,2
141,1,792,0.0874,2
142,1,781,0.613,2
143,1,786,2.1349,2
144,1,796,0.552,2
145,1,795,0.3924,2
146,1,795,0.1489,2
147,1,788,0.8208,2
148,1,783,1.3967,2
149,1,796,0.1611,2
150,1,796,2.5143,2
151,1,781,1.2225,2
152,1,797,1.8475,2
153,1,795,0.3485,2
154,1,792,0.4901,2
155,1,783,0.1472,2
156,1,788,0.1734,2
157,1,786,0.9478,2
158,1,792,0.0036,2
159,1,782,1.1507,2
160,1,781,0.954,2
161,1,792,0.1728,2
162,1,784,0.7356,2
163,1,781,1.0141,2
164,1,789,0.887,2
165,1,792,0.0997,2
166,1,788,1.0031,2
167,1,786,1.9813,2
168,1,787,0.7805,2
169,1,796,0.7991,2
170,1,795,0.721,2
171,1,792,0.1415,2
172,1,792,0.0884,2
173,1,792,0.6518,2
174,1,781,0.1917,2
175,1,796,0.6647,2
176,1,787,2.5155,2
177,1,798,0.4262,2
178,1,796,0.8236,2
179,1,794,0.4153,2
180,1,794,0.3251,2
181,1,786,0.7471,2
182,1,783,1.3397,2
183,1,781,0.78,2
184,1,784,0.5606,2
185,1,792,0.5206,2
186,1,794,0.4758,2
187,1,781,0.3308,2
188,1,796,0.8515,2
189,1,796,0.2744,2
190,1,786,2.0899,2
191,1,795,0.23,2
192,1,781,0.1619,2
193,1,786,1.2856,2
194,1,796,1.3823,2
195,1,781,0.0768,2
196,1,795,0.0135,2
197,1,790,0.6121,2
198,1,789,1.0469,2
199,1,780,0.6318,2
200,1,795,1.4504,2
201,1,789,1.3251,2
202,1,794,0.3072,2
203,1,785,3.9216,2
204,1,780,4.7797,2
205,1,799,1.9041,2
206,1,780,1.0901,2
207,1,796,0.17,2
208,1,786,0.053,2
209,1,780,1.0802,2
210,1,796,2.0597,2
211,1,789,0.4821,2
212,1,786,0.566,2
213,1,792,0.0636,2
214,1,796,0.9708,2
215,1,792,0.3191,2
216,1,781,0.7839,2
217,1,790,1.0309,2
218,1,796,0.2992,2
219,1,796,1.4104,2
220,1,787,0.9461,2
221,1,794,0.1554,2
222,1,795,1.8663,2
223,1,795,0.1654,2
224,1,783,0.3836,2
225,1,783,0.0567,2
226,1,790,0.2363,2
227,1,798,0.1724,2
228,1,796,0.6102,2
229,1,796,2.4598,2
230,1,799,0.5921,2
231,1,786,0.0852,2
232,1,783,2.7358,2
233,1,786,0.7857,2
234,1,798,0.0534,2
235,1,789,1.6441,2
236,1,786,0.3529,2
237,1,795,0.111,2
238,1,781,0.126,2
239,1,799,0.5497,2
240,1,795,1.2591,2
241,1,796,1.2494,2
242,1,781,0.2922,2
243,1,796,0.7606,2
244,1,781,0.1968,2
245,1,792,0.1224,2
246,1,789,0.8142,2
247,1,795,0.5281,2
248,1,796,0.6589,2
249,1,792,0.0925,2
250,1,781,1.5736,2
251,1,789,4.9088,2
252,1,789,3.0453,2
253,1,795,0.4103,2
254,1,795,0.4786,2
255,1,786,1.2461,2
256,1,784,0.649,2
257,1,781,0.8946,2
258,1,786,1.6685,2
259,1,786,0.3341,2
260,1,796,1.5058,2
261,1,787,4.274,2
262,1,796,0.9943,2
263,1,785,5.0076,2
264,1,796,7.0555,2
265,1,796,1.652,2
266,1,795,0.0073,2
267,1,780,1.1551,2
268,1,795,0.2688,2
269,1,790,0.5643,2
270,1,781,0.0961,2
271,1,796,0.8331,2
272,1,792,2.0993,2
273,1,784,0.7697,2
274,1,795,0.5231,2
275,1,780,0.3692,2
276,1,792,0.1752,2
277,1,798,0.3458,2
278,1,791,0.3205,2
279,1,780,0.3549,2
280,1,794,0.2423,2
281,1,781,2.2052,2
282,1,781,0.4263,2
283,1,795,0.1118,2
284,1,786,1.7692,2
285,1,793,0.3821,2
286,1,781,0.899,2
287,1,788,1.2163,2
288,1,788,1.8576,2
289,1,797,0.2957,2
290,1,796,0.4947,2
291,1,792,0.0206,2
292,1,796,1.4924,2
293,1,791,0.1336,2
294,1,795,0.564,2
295,1,791,0.4055,2
296,1,782,0.9636,2
297,1,796,0.2817,2
298,1,795,1.7772,2
299,1,791,0.2321,2
300,1,795,0.3583,2
301,1,785,4.0082,2
302,1,784,0.3268,2
303,1,796,0.5202,2
304,1,794,0.6541,2
305,1,796,1.1716,2
306,1,789,2.5668,2
307,1,795,0.3713,2
308,1,791,1.4989,2
309,1,794,0.5943,2
310,1,780,0.4722,2
311,1,786,3.0997,2
312,1,796,0.4756,2
313,1,786,0.4809,2
314,1,786,1.0539,2
315,1,796,0.5174,2
316,1,794,0.3699,2
317,1,780,0.3385,2
318,1,783,0.6149,2
319,1,792,1.1817,2
320,1,799,0.4311,2
321,1,783,0.7451,2
322,1,792,0.0154,2
323,1,783,1.6218,2
324,1,793,1.2519,2
325,1,790,0.5606,2
326,1,784,0.4357,2
327,1,781,0.1116,2
328,1,786,1.0461,2
329,1,792,2.1242,2
330,1,795,0.1489,2
331,1,799,1.086,2
332,1,792,3.8142,2
333,1,788,0.2755,2
334,1,786,1.0115,2
335,1,795,0.1282,2
336,1,781,0.1416,2
337,1,781,0.0052,2
338,1,781,0.1191,2
339,1,792,0.1065,2
340,1,786,1.4046,2
341,1,795,0.2172,2
342,1,794,0.2132,2
343,1,780,1.7239,2
344,1,796,1.843,2
345,1,788,0.2803,2
346,1,786,0.441,2
347,1,796,2.4561,2
348,1,792,0.383,2
349,1,795,0.0093,2
350,1,796,0.7395,2
351,1,792,1.3464,2
352,1,795,0.5718,2
353,1,796,1.8617,2
354,1,796,0.4052,2
355,1,781,1.0235,2
356,1,794,0.5213,2
357,1,795,0.1756,2
358,1,781,0.1246,2
359,1,781,0.1424,2
360,1,789,3.2301,2
361,1,782,0.6965,2
362,1,796,2.5172,2
363,1,783,1.0055,2
364,1,798,1.6073,2
365,1,781,0.3528,2
366,1,796,0.1837,2
367,1,796,1.4807,2
368,1,781,0.241,2
369,1,796,1.2147,2
370,1,795,0.0396,2
371,1,780,1.5314,2
372,1,787,0.7797,2
373,1,795,0.0758,2
374,1,783,1.0383,2
375,1,795,0.1816,2
376,1,795,0.4518,2
377,1,795,0.6247,2
378,1,798,0.6169,2
379,1,781,0.2764,2
380,1,786,0.2325,2
381,1,795,1.4617,2
382,1,796,0.5865,2
383,1,781,0.3438,2
384,1,781,2.2749,2
385,1,789,1.355,2
386,1,780,0.1876,2
387,1,794,0.1661,2
388,1,798,0.175,2
389,1,784,2.1149,2
390,1,787,2.4702,2
391,1,795,0.1433,2
392,1,781,2.8753,2
393,1,781,0.3179,2
394,1,792,0.125,2
395,1,784,0.7637,2
396,1,793,4.0214,2
397,1,796,0.8879,2
398,1,781,0.1467,2
399,1,793,0.4864,2
400,1,793,0.4267,2
401,1,796,2.8981,2
402,1,781,0.2979,2
403,1,783,1.9399,2
404,1,781,0.344,2
405,1,795,0.7574,2
406,1,780,3.2539,2
407,1,784,1.3478,2
408,1,790,0.4146,2
409,1,781,0.0418,2
410,1,795,0.2411,2
411,1,791,0.072,2
412,1,780,2.2464,2
413,1,791,0.0781,2
414,1,792,1.6626,2
415,1,796,0.7653,2
416,1,799,0.2897,2
417,1,790,0.4858,2
418,1,784,1.3443,2
419,1,795,0.1568,2
420,1,781,0.3865,2
421,1,796,1.3073,2
422,1,792,3.4739,2
423,1,796,0.88,2
424,1,796,0.8242,2
425,1,799,0.9239,2
426,1,792,0.2682,2
427,1,792,0.5199,2
428,1,789,4.3229,2
429,1,796,0.3818,2
430,1,781,0.3472,2
431,1,786,1.3298,2
432,1,781,0.4577,2
433,1,789,0.6103,2
434,1,796,0.4052,2
435,1,780,0.4889,2
436,1,795,0.0869,2
437,1,796,0.1026,2
438,1,780,0.4275,2
439,1,796,1.3617,2
440,1,785,1.9338,2
441,1,786,0.2613,2
442,1,798,1.0744,2
443,1,795,0.1556,2
444,1,795,0.526,2
445,1,792,6.5699,2
446,1,780,0.8787,2
447,1,781,0.7737,2
448,1,792,0.3047,2
449,1,797,1.5796,2
450,1,796,0.5891,2
451,1,785,3.3503,2
452,1,792,0.1506,2
453,1,796,0.306,2
454,1,796,1.9806,2
455,1,795,0.1275,2
456,1,780,0.9422,2
457,1,780,1.3421,2
458,1,795,0.2121,2
459,1,796,0.4549,2
460,1,792,0.8635,2
461,1,796,0.6421,2
462,1,796,0.556,2
463,1,784,0.4326,2
464,1,787,0.85,2
465,1,795,0.7495,2
466,1,799,0.1886,2
467,1,780,1.4191,2
468,1,796,1.5263,2
469,1,795,0.1735,2
470,1,791,0.0419,2
471,1,780,1.2693,2
472,1,796,0.4663,2
473,1,796,0.6883,2
474,1,796,1.6063,2
475,1,792,0.9074,2
476,1,788,0.1998,2
477,1,795,0.2088,2
478,1,792,0.2648,2
479,1,781,0.4458,2
480,1,781,0.0846,2
481,1,796,0.9504,2
482,1,791,3.7847,2
483,1,781,0.2493,2
484,1,795,0.1795,2
